Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.31.37-49.213.95.187-56464-443-6,192.168.31.37,56464,49.213.95.187,443,6,25/05/2024 09:19:23 AM,30035365,9,13,1278.0,4667.0,644.0,0.0,142.0,232.06949390214993,1436.0,0.0,359.0,518.9987154768947,197.9333362521148,0.7324698734308706,1430255.4761904762,6533598.294060385,2.994518E7,0.0,78860.0,9857.5,21054.937418911642,61373.0,338.0,3.0035365E7,2502947.083333333,8656720.888812812,2.9991723E7,0.0,0,0,0,0,180,284,0.299646766403538,0.4328231070273326,0.0,1436.0,258.47826086956525,425.5179591942483,181065.53359683795,0,1,0,0,0,0,0,0,1.0,270.22727272727275,142.0,359.0,0,0,0,0,0,0,9,1278,13,4667,-1,62,5,0,90184.0,0.0,90184.0,90184.0,2.994518E7,0.0,2.994518E7,2.994518E7,No Label
192.168.31.37-49.213.95.187-56464-443-6,192.168.31.37,56464,49.213.95.187,443,6,25/05/2024 09:19:53 AM,221,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9049.773755656108,221.0,0.0,221.0,221.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4524.886877828054,4524.886877828054,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,511,0,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-52.6.160.210-56457-443-6,192.168.31.37,56457,52.6.160.210,443,6,25/05/2024 09:19:16 AM,61310602,6,12,1047.0,6692.0,612.0,0.0,174.5,246.25170050174273,1436.0,0.0,557.6666666666666,665.0493260357506,126.22612969939522,0.2935870699817953,3606506.0,1.4520785388624955E7,5.9952823E7,1.0,1034119.0,206823.8,187541.00507542343,369041.0,621.0,6.1310602E7,5573691.090909092,1.805102870155662E7,5.9997432E7,1.0,0,0,0,0,120,264,0.09786235666059843,0.19572471332119687,0.0,1436.0,407.3157894736842,574.01055474535,329488.1169590644,0,1,0,0,0,0,0,0,2.0,429.94444444444446,174.5,557.6666666666666,0,0,0,0,0,0,6,1047,12,6692,-1,114,3,0,1357381.0,0.0,1357381.0,1357381.0,5.9952823E7,0.0,5.9952823E7,5.9952823E7,No Label
192.168.31.37-3.224.239.235-56456-443-6,192.168.31.37,56456,3.224.239.235,443,6,25/05/2024 09:19:16 AM,61959149,10,17,2025.0,9146.0,1090.0,0.0,202.5,336.3471255844011,1436.0,0.0,538.0,652.4264326343623,180.29621420397496,0.4357709948533993,2383044.1923076925,1.1750651424205499E7,5.9991427E7,1.0,1651715.0,183523.88888888888,168370.83903726056,335228.0,341.0,6.1959149E7,3872446.8125000005,1.4965937344769726E7,5.9991495E7,1.0,0,0,0,0,212,364,0.16139666476051825,0.27437433009288104,0.0,1436.0,398.9642857142857,567.7280571060382,322315.146825397,0,1,0,0,0,0,0,0,1.0,413.74074074074076,202.5,538.0,0,0,0,0,0,0,10,2025,17,9146,-1,188,5,0,1966941.0,0.0,1966941.0,1966941.0,5.9991427E7,0.0,5.9991427E7,5.9991427E7,No Label
192.168.31.1-192.168.31.37-53-57937-17,192.168.31.37,57937,192.168.31.1,53,17,25/05/2024 09:19:13 AM,63769238,8,10,329.0,1327.0,54.0,34.0,41.125,7.548651724456683,182.0,43.0,132.70000000000002,50.17093005139751,25.968633967368405,0.28226776051487396,3751131.6470588236,1.2838846226692425E7,5.3392068E7,4070.0,6.0070625E7,8581517.857142858,1.97847873573468E7,5.340158E7,51205.0,6.3769238E7,7085470.888888889,1.7412772490096726E7,5.3399311E7,12835.0,0,0,0,0,64,80,0.12545233800661065,0.1568154225082633,34.0,182.0,89.42105263157896,58.97204214189946,3477.701754385965,0,0,0,0,0,0,0,0,1.0,94.38888888888889,41.125,132.7,0,0,0,0,0,0,8,329,10,1327,-1,-1,8,0,1.0369927E7,0.0,1.0369927E7,1.0369927E7,5.3392068E7,0.0,5.3392068E7,5.3392068E7,No Label
192.168.31.37-49.213.95.31-55608-443-6,49.213.95.31,443,192.168.31.37,55608,6,25/05/2024 09:19:13 AM,105217297,9,15,2031.0,750.0,910.0,0.0,225.66666666666663,292.29137859334816,342.0,0.0,50.00000000000001,92.26669419212361,26.43101542515391,0.22809937799485572,4574665.0869565215,1.090437511156235E7,4.49566E7,76.0,1.05020288E8,1.3127536E7,1.5719861009573298E7,4.5014952E7,22784.0,1.05212461E8,7515175.785714285,1.3321007202129142E7,4.49566E7,26730.0,0,1,0,0,192,300,0.0855372667480709,0.14256211124678483,0.0,910.0,124.92,206.69279135954403,42721.91,0,0,0,1,1,0,0,0,1.0,130.125,225.66666666666666,50.0,0,0,0,0,0,0,9,2031,15,750,-1,511,8,0,1981498.75,2226296.0671300925,4670743.0,60708.0,2.43216165E7,1.5314664798171032E7,4.49566E7,7934641.0,No Label
192.168.31.255-192.168.31.56-57621-57621-17,192.168.31.56,57621,192.168.31.255,57621,17,25/05/2024 09:19:17 AM,90112077,3,1,132.0,44.0,44.0,44.0,44.0,0.0,44.0,44.0,44.0,0.0,1.9531233310713725,0.04438916661525846,3.0037359E7,56335.15326152934,3.0102291E7,3.0001498E7,6.0103789E7,3.00518945E7,71271.41379613569,3.0102291E7,3.0001498E7,0,0,0,0,0,0,0,0,0,24,8,0.03329187496144385,0.011097291653814616,44.0,44.0,44.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,55.0,44.0,44.0,0,0,0,0,0,0,3,132,1,44,-1,-1,3,0,0,0,0,0,3.0037359E7,56335.15326152934,3.0102291E7,3.0001498E7,No Label
142.250.66.78-192.168.31.37-443-59855-17,192.168.31.37,59855,142.250.66.78,443,17,25/05/2024 09:19:11 AM,116059899,77,72,25362.0,5176.0,1250.0,34.0,329.37662337662334,485.6668784411431,825.0,23.0,71.88888888888884,129.45221050403828,263.12275181283763,1.2838198316888074,784188.5067567566,3457304.555104592,2.662872E7,0.0,1.15979465E8,1526045.5921052634,4726855.046994805,2.6647153E7,54.0,1.16059899E8,1634646.4647887324,4880899.493864683,2.6667098E7,0.0,0,0,0,0,616,576,0.6634505170472361,0.6203693146415714,23.0,1250.0,209.08666666666656,383.94710794616464,147415.38170022378,0,0,0,0,0,0,0,0,0.0,210.48993288590603,329.3766233766234,71.88888888888889,0,0,0,0,0,0,77,25362,72,5176,-1,-1,77,0,3302891.833333333,7848698.205631591,1.9323933E7,87394.0,1.6022659E7,7113929.860082597,2.662872E7,9864805.0,No Label
192.168.31.37-192.0.73.2-56482-443-6,192.168.31.37,56482,192.0.73.2,443,6,25/05/2024 09:20:21 AM,60068815,9,14,1789.0,4453.0,1436.0,0.0,198.7777777777778,473.48753356814416,1436.0,0.0,318.07142857142856,533.2079208087468,103.91415245997445,0.38289418561028715,2730400.681818181,9964663.5405387,4.5016106E7,0.0,4.5082248E7,5635281.0,1.5912261336255778E7,4.5016106E7,22.0,6.0068815E7,4620678.076923077,1.2827319019613694E7,4.5047681E7,0.0,0,0,0,0,192,316,0.1498281595866341,0.23306602602365303,0.0,1436.0,260.0833333333333,495.11122304832253,245135.1231884058,0,1,0,0,0,0,0,0,1.0,271.39130434782606,198.77777777777777,318.07142857142856,0,0,0,0,0,0,9,1789,14,4453,-1,83,4,0,64058.5,46031.944348463054,96608.0,31509.0,2.99703485E7,2.1277914312676713E7,4.5016106E7,1.4924591E7,No Label
192.168.31.37-18.205.31.240-56459-443-6,192.168.31.37,56459,18.205.31.240,443,6,25/05/2024 09:19:17 AM,65332763,25,30,11989.0,8652.0,1436.0,0.0,479.56,539.0036394434952,1436.0,0.0,288.40000000000003,462.69723473831436,315.9364314654808,0.841844083649118,1209865.9814814816,7709865.490042007,5.6769319E7,1.0,6.5093909E7,2712246.2083333335,1.1522734934598695E7,5.6769319E7,27.0,6.5280444E7,2251049.793103448,1.0549056378530227E7,5.7045813E7,1.0,0,0,0,0,500,624,0.38265640165868997,0.459187681990428,0.0,1436.0,368.5892857142857,501.2312395686052,251232.7555194805,0,1,0,0,0,0,0,0,1.0,375.2909090909091,479.56,288.4,0,0,0,0,0,0,25,11989,30,8652,-1,425,16,0,7802444.0,0.0,7802444.0,7802444.0,5.6769319E7,0.0,5.6769319E7,5.6769319E7,No Label
