Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.31.37-50.19.65.153-55641-443-6,50.19.65.153,443,192.168.31.37,55641,6,20/05/2024 11:17:17 AM,0,2,1,31.0,41.0,31.0,0.0,15.5,21.920310216782973,41.0,41.0,41.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,40,20,0.0,0.0,0.0,41.0,28.25,19.414341777836988,376.9166666666667,0,0,0,1,1,0,0,0,0.0,37.666666666666664,15.5,41.0,0,0,0,0,0,0,2,31,1,41,-1,203,1,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-35.186.224.25-55742-443-6,192.168.31.37,55742,35.186.224.25,443,6,20/05/2024 11:18:21 AM,31363,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,63.769409814112166,31363.0,0.0,31363.0,31363.0,0,0,0,0,0,31363.0,31363.0,0.0,31363.0,31363.0,0,0,0,0,0,40,0.0,63.769409814112166,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,254,0,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-51.105.71.136-55748-443-6,192.168.31.37,55748,51.105.71.136,443,6,20/05/2024 11:18:26 AM,869644,7,9,3105.0,5198.0,1436.0,0.0,443.5714285714286,525.0856619456985,1436.0,0.0,577.5555555555555,658.6004310488855,9547.584988800016,18.398333111020143,57976.26666666666,98788.05015896166,222400.0,0.0,441061.0,73510.16666666667,113146.31391153079,222464.0,13.0,869644.0,108705.50000000001,115740.27984858413,223235.0,0.0,0,0,0,0,152,204,8.049270736071312,10.34906237494883,0.0,1436.0,488.4117647058824,583.548740340463,340529.1323529412,0,1,0,0,0,0,0,0,1.0,518.9375,443.57142857142856,577.5555555555555,0,0,0,0,0,0,7,3105,9,5198,-1,16382,4,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-51.105.71.136-55748-443-6,192.168.31.37,55748,51.105.71.136,443,6,20/05/2024 11:18:26 AM,424,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,56603.77358490566,7075.471698113208,212.0,214.96046148071045,364.0,60.0,60.0,60.0,0.0,60.0,60.0,0,0,0,0,0,0,0,0,0,40,20,4716.981132075472,2358.490566037736,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,513,1,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-108.157.38.103-55707-443-6,192.168.31.37,55707,108.157.38.103,443,6,20/05/2024 11:17:05 AM,104904864,2,6,2.0,40.0,1.0,1.0,1.0,0.0,39.0,0.0,6.666666666666667,15.845083359410472,0.40036275153075834,0.07625957172014446,1.4986409142857146E7,2.1215546325314246E7,4.5011376E7,1.0,4.5011565E7,4.5011565E7,0.0,4.5011565E7,4.5011565E7,1.04904864E8,2.09809728E7,2.2765611284250807E7,4.501992E7,1.0,0,0,0,0,40,156,0.019064892930036114,0.05719467879010834,0.0,39.0,4.777777777777778,12.843069899538992,164.94444444444449,0,0,0,0,1,0,0,0,3.0,5.375,1.0,6.666666666666667,0,0,0,0,0,0,2,2,6,40,-1,145,2,0,6626.333333333334,4457.759115669367,11702.0,3347.0,3.4961661333333336E7,1.7403881567640517E7,4.5011376E7,1.486539E7,No Label
192.168.31.37-108.157.38.103-55707-443-6,192.168.31.37,55707,108.157.38.103,443,6,20/05/2024 11:18:50 AM,804,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2487.5621890547263,804.0,0.0,804.0,804.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1243.7810945273632,1243.7810945273632,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-104.208.16.92-55749-443-6,192.168.31.37,55749,104.208.16.92,443,6,20/05/2024 11:18:52 AM,1021807,9,11,4386.0,5197.0,1436.0,0.0,487.3333333333333,587.2186560387876,1436.0,0.0,472.45454545454544,633.7489035314167,9378.483412229512,19.57316792701557,53779.31578947369,89483.37171666938,217553.0,0.0,596724.0,74590.5,108929.88855615864,258407.0,8.0,1021807.0,102180.7,139578.89454120363,376868.0,0.0,0,0,0,0,192,244,8.807925567157008,10.765242359858565,0.0,1436.0,456.33333333333337,591.3852664155012,349736.5333333333,0,1,0,0,0,0,0,0,1.0,479.15,487.3333333333333,472.45454545454544,0,0,0,0,0,0,9,4386,11,5197,-1,16382,5,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-104.208.16.92-55749-443-6,192.168.31.37,55749,104.208.16.92,443,6,20/05/2024 11:18:54 AM,538,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,44609.665427509295,5576.208178438662,269.0,267.28636328851496,458.0,80.0,80.0,80.0,0.0,80.0,80.0,0,0,0,0,0,0,0,0,0,40,20,3717.4721189591082,1858.7360594795541,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,513,1,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-104.208.16.92-55750-443-6,192.168.31.37,55750,104.208.16.92,443,6,20/05/2024 11:18:55 AM,900241,10,11,7165.0,5197.0,1436.0,0.0,716.5,649.0170773305327,1436.0,0.0,472.45454545454544,633.7489035314165,13731.878463655843,23.32708685785251,45012.05,87047.9466014201,218642.0,0.0,439035.0,48781.66666666666,96207.11713407692,218745.0,6.0,900241.0,90024.09999999999,107892.19152206212,219469.0,0.0,0,0,0,0,212,244,11.108136598977385,12.218950258875124,0.0,1436.0,561.909090909091,634.3400702110223,402387.32467532466,0,1,0,0,0,0,0,0,1.0,588.6666666666666,716.5,472.45454545454544,0,0,0,0,0,0,10,7165,11,5197,-1,16383,7,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-104.208.16.92-55750-443-6,192.168.31.37,55750,104.208.16.92,443,6,20/05/2024 11:18:56 AM,143963,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,166.70950174697666,20.838687718372082,71981.5,101319.20935587684,143625.0,338.0,338.0,338.0,0.0,338.0,338.0,0,0,0,0,0,0,0,0,0,40,20,13.89245847891472,6.94622923945736,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,513,1,0,0,0,0,0,0,0,0,0,No Label
