Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.31.37-23.40.76.252-55865-80-6,192.168.31.37,55865,23.40.76.252,80,6,29/05/2024 06:15:14 PM,4318,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,463.1773969430292,4318.0,0.0,4318.0,4318.0,0,0,0,0,0,4318.0,4318.0,0.0,4318.0,4318.0,0,0,0,0,0,40,0.0,463.1773969430292,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-23.40.76.252-55866-80-6,192.168.31.37,55866,23.40.76.252,80,6,29/05/2024 06:15:14 PM,50380,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,59.54743946010321,25190.0,30006.78336643233,46408.0,3972.0,0,0,0,0,0,50380.0,25190.0,30006.78336643233,46408.0,3972.0,0,0,0,0,0,60,0.0,59.54743946010321,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-18.208.86.144-55857-443-6,18.208.86.144,443,192.168.31.37,55857,6,29/05/2024 06:15:26 PM,3,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1.0333333333333334E7,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,333333.3333333333,333333.3333333333,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,1,0,1,31,-1,425,0,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-34.237.26.159-55848-443-6,34.237.26.159,443,192.168.31.37,55848,6,29/05/2024 06:15:27 PM,591,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,52453.46869712351,3384.09475465313,591.0,0.0,591.0,591.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,1692.047377326565,1692.047377326565,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,1,0,1,31,-1,384,0,0,0,0,0,0,0,0,0,0,No Label
165.22.241.19-192.168.31.37-443-55834-6,165.22.241.19,443,192.168.31.37,55834,6,29/05/2024 06:15:35 PM,241,1,2,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,11.5,16.263455967290593,95435.6846473029,12448.132780082988,120.5,74.24621202458749,173.0,68.0,0,0,0,0,0,68.0,68.0,0.0,68.0,68.0,0,1,0,0,20,52,4149.377593360996,8298.755186721992,0.0,23.0,11.5,13.279056191361393,176.33333333333334,0,0,0,1,1,0,0,0,2.0,15.333333333333334,0.0,11.5,0,0,0,0,0,0,1,0,2,23,-1,516,0,0,0,0,0,0,0,0,0,0,No Label
165.22.241.19-192.168.31.37-443-55834-6,192.168.31.37,55834,165.22.241.19,443,6,29/05/2024 06:15:35 PM,69436,2,2,0.0,38.0,0.0,0.0,0.0,0.0,38.0,0.0,19.0,26.870057685088806,547.2665476121897,57.60700501180944,23145.333333333336,39837.8056791954,69146.0,76.0,214.0,214.0,0.0,214.0,214.0,69146.0,69146.0,0.0,69146.0,69146.0,0,0,0,0,40,52,28.80350250590472,28.80350250590472,0.0,38.0,7.6,16.994116628998402,288.8,0,0,0,0,1,0,0,0,1.0,9.5,0.0,19.0,0,0,0,0,0,0,2,0,2,38,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
142.250.66.110-192.168.31.37-443-55867-6,192.168.31.37,55867,142.250.66.110,443,6,29/05/2024 06:15:12 PM,23365502,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.04279813889725117,0.1283944166917535,1.1682751E7,1.6476254096234435E7,2.3333222E7,32280.0,0,0,0,0,0,32280.0,32280.0,0.0,32280.0,32280.0,0,0,0,0,20,52,0.04279813889725117,0.08559627779450234,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,279,0,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-49.213.95.137-55872-443-6,192.168.31.37,55872,49.213.95.137,443,6,29/05/2024 06:15:29 PM,30024404,8,13,1278.0,4645.0,644.0,0.0,159.75,241.47330523860634,1436.0,0.0,357.3076923076923,520.2812355856822,197.27285843875535,0.6994310361664464,1501220.2,6697190.754858854,2.99544E7,0.0,22552.0,3221.7142857142853,3610.811668414998,9498.0,252.0,3.0024404E7,2502033.666666667,8645263.213403588,2.99544E7,0.0,0,0,0,0,160,284,0.26644991853959865,0.4329811176268478,0.0,1436.0,269.22727272727275,432.363265676553,186937.99350649354,0,1,0,0,0,0,0,0,1.0,282.04761904761904,159.75,357.3076923076923,0,0,0,0,0,0,8,1278,13,4645,-1,62,5,0,69691.0,0.0,69691.0,69691.0,2.99544E7,0.0,2.99544E7,2.99544E7,No Label
192.168.31.37-49.213.95.137-55872-443-6,192.168.31.37,55872,49.213.95.137,443,6,29/05/2024 06:15:59 PM,37,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54054.05405405405,37.0,0.0,37.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,27027.027027027027,27027.027027027027,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,511,0,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-49.213.95.127-55869-443-6,192.168.31.37,55869,49.213.95.127,443,6,29/05/2024 06:15:04 PM,55313983,21,24,2982.0,2701.0,642.0,0.0,142.0,201.59588289446788,416.0,0.0,112.54166666666664,161.16882295516595,102.74074821189427,0.8135375100361151,1257135.9772727273,5287147.584907815,2.9957638E7,0.0,2.5310882E7,1265544.1000000006,4254625.216450469,1.882834E7,79.0,5.5313983E7,2404955.782608696,7194904.081096469,2.9957638E7,0.0,0,0,0,0,432,504,0.37965083801685373,0.4338866720192614,0.0,642.0,123.54347826086955,178.61027798244476,31901.631400966187,0,1,0,0,0,0,0,0,1.0,126.28888888888889,142.0,112.54166666666667,0,0,0,0,0,0,21,2982,24,2701,-1,69,14,0,3286022.0,4560531.854310197,6510805.0,61239.0,2.4370969E7,7900743.068289337,2.9957638E7,1.87843E7,No Label
