Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.30.170.214-3.212.179.98-60070-443-6,3.212.179.98,443,172.30.170.214,60070,6,23/05/2024 02:10:15 PM,1,2,1,31.0,46.0,31.0,0.0,15.5,21.920310216782973,46.0,46.0,46.0,0.0,7.7E7,3000000.0,0.5,0.7071067811865476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,40,20,2000000.0,1000000.0,0.0,46.0,30.75,21.68524844220144,470.25,0,0,0,1,1,0,0,0,0.0,41.0,15.5,46.0,0,0,0,0,0,0,2,31,1,46,-1,176,1,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-3.212.179.98-60069-443-6,3.212.179.98,443,172.30.170.214,60069,6,23/05/2024 02:10:15 PM,1,2,1,31.0,46.0,31.0,0.0,15.5,21.920310216782973,46.0,46.0,46.0,0.0,7.7E7,3000000.0,0.5,0.7071067811865476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,40,20,2000000.0,1000000.0,0.0,46.0,30.75,21.68524844220144,470.25,0,0,0,1,1,0,0,0,0.0,41.0,15.5,46.0,0,0,0,0,0,0,2,31,1,46,-1,210,1,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-3.212.179.98-60069-443-6,172.30.170.214,60069,3.212.179.98,443,6,23/05/2024 02:10:15 PM,232,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8620.689655172413,232.0,0.0,232.0,232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4310.3448275862065,4310.3448275862065,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,513,0,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-52.168.117.175-60055-443-6,172.30.170.214,60055,52.168.117.175,443,6,23/05/2024 02:10:16 PM,294885,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.782304966342811,294885.0,0.0,294885.0,294885.0,0,0,0,0,0,294885.0,294885.0,0.0,294885.0,294885.0,0,0,0,0,0,40,0.0,6.782304966342811,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
142.251.130.14-172.30.170.214-443-56509-6,172.30.170.214,56509,142.251.130.14,443,6,23/05/2024 02:10:10 PM,14356954,1,3,0.0,74.0,0.0,0.0,0.0,0.0,73.0,0.0,24.666666666666668,41.86088070422472,5.154296656519203,0.2786106300821191,4785651.333333334,8255231.718907127,1.4317946E7,281.0,0,0,0,0,0,1.4356673E7,7178336.5,1.0096932584947793E7,1.4317946E7,38727.0,0,0,0,0,20,72,0.06965265752052978,0.20895797256158932,0.0,73.0,15.0,32.42684073418192,1051.5,0,0,0,0,1,0,0,0,3.0,18.75,0.0,24.666666666666668,0,0,0,0,0,0,1,0,3,74,-1,312,0,0,38727.0,0.0,38727.0,38727.0,1.4317946E7,0.0,1.4317946E7,1.4317946E7,No Label
172.30.170.214-13.89.179.10-60061-443-6,172.30.170.214,60061,13.89.179.10,443,6,23/05/2024 02:10:34 PM,246623,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.10954371652279,246623.0,0.0,246623.0,246623.0,0,0,0,0,0,246623.0,246623.0,0.0,246623.0,246623.0,0,0,0,0,0,40,0.0,8.10954371652279,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-44.196.233.249-60085-443-6,172.30.170.214,60085,44.196.233.249,443,6,23/05/2024 02:10:28 PM,11313228,11,19,3557.0,14065.0,1452.0,0.0,323.3636363636364,531.8834971546444,1452.0,0.0,740.2631578947369,702.9495668732227,1557.6456162644295,2.651763051182209,390111.3103448276,1843169.9773147637,9958918.0,1.0,1111519.0,111151.9,142161.44520888137,290285.0,15.0,1.1313228E7,628512.6666666666,2331759.7886263803,9958944.0,1.0,0,0,0,0,220,404,0.9723131187668099,1.6794499324153989,0.0,1452.0,568.4516129032259,665.0372841031634,442274.58924731164,0,1,0,0,0,0,0,0,1.0,587.4,323.3636363636364,740.2631578947369,0,0,0,0,0,0,11,3557,19,14065,-1,134,5,0,1354309.0,0.0,1354309.0,1354309.0,9958918.0,0.0,9958918.0,9958918.0,No Label
172.30.170.214-44.196.233.249-60087-443-6,172.30.170.214,60087,44.196.233.249,443,6,23/05/2024 02:10:29 PM,11371667,21,35,7872.0,37143.0,1452.0,0.0,374.85714285714295,604.4926207750004,1452.0,0.0,1061.228571428571,625.3518108992394,3958.522527963578,4.924519861511949,206757.58181818182,1261521.5752046576,9366306.0,0.0,1724235.0,86211.74999999997,134491.3334640348,327967.0,2.0,1.1371667E7,334460.79411764705,1600089.7136836324,9366359.0,0.0,0,0,0,0,480,724,1.8466949480669808,3.077824913444968,0.0,1452.0,789.7368421052631,699.7769676913339,489687.8045112781,0,1,0,0,0,0,0,0,1.0,803.8392857142857,374.85714285714283,1061.2285714285715,0,0,0,0,0,0,21,7872,35,37143,-1,190,8,0,2005360.0,0.0,2005360.0,2005360.0,9366306.0,0.0,9366306.0,9366306.0,No Label
172.30.170.214-52.168.117.170-60064-443-6,172.30.170.214,60064,52.168.117.170,443,6,23/05/2024 02:10:41 PM,249914,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.002752947013773,249914.0,0.0,249914.0,249914.0,0,0,0,0,0,249914.0,249914.0,0.0,249914.0,249914.0,0,0,0,0,0,40,0.0,8.002752947013773,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,16383,0,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-51.105.71.137-60090-443-6,172.30.170.214,60090,51.105.71.137,443,6,23/05/2024 02:10:49 PM,2530927,8,10,4249.0,5199.0,1440.0,0.0,531.125,600.111046271557,1452.0,0.0,519.9,657.3991599899985,3733.0195616072688,7.11201863981063,148878.05882352946,274465.73684648477,1043316.0,1.0,1189629.0,169947.0,211355.69569724557,398658.0,6.0,2530927.0,281214.1111111111,350136.73903828074,1095049.0,1.0,0,0,0,0,160,224,3.160897173249169,3.951121466561461,0.0,1452.0,497.2631578947368,608.8269086352561,370670.2046783625,0,1,0,0,0,0,0,0,1.0,524.8888888888889,531.125,519.9,0,0,0,0,0,0,8,4249,10,5199,-1,16386,5,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-51.105.71.137-60090-443-6,172.30.170.214,60090,51.105.71.137,443,6,23/05/2024 02:10:52 PM,561,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,42780.74866310161,5347.593582887701,280.5,289.20667350529794,485.0,76.0,76.0,76.0,0.0,76.0,76.0,0,0,0,0,0,0,0,0,0,40,20,3565.0623885918003,1782.5311942959001,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,515,1,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-3.212.179.98-60070-443-6,172.30.170.214,60070,3.212.179.98,443,6,23/05/2024 02:10:15 PM,58530051,2,2,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.01708524053737797,0.06834096214951188,1.9510017E7,2.3015083735605028E7,4.5007436E7,272448.0,1.3522615E7,1.3522615E7,0.0,1.3522615E7,1.3522615E7,4.5279884E7,4.5279884E7,0.0,4.5279884E7,4.5279884E7,0,0,0,0,40,40,0.03417048107475594,0.03417048107475594,0.0,1.0,0.2,0.4472135954999579,0.2,0,0,0,0,1,0,0,0,1.0,0.25,0.5,0.0,0,0,0,0,0,0,2,1,2,0,-1,176,1,0,0,0,0,0,4.5007436E7,0.0,4.5007436E7,4.5007436E7,No Label
172.30.170.214-34.233.59.234-60096-443-6,172.30.170.214,60096,34.233.59.234,443,6,23/05/2024 02:11:14 PM,403210,4,2,1939.0,0.0,1452.0,0.0,484.75,684.4810077715816,0.0,0.0,0.0,0.0,4808.908509213561,14.8805833188661,80642.0,118494.28663230984,263094.0,19.0,140024.0,46674.666666666664,80390.32856216806,139501.0,19.0,263094.0,263094.0,0.0,263094.0,263094.0,0,0,0,0,80,64,9.920388879244067,4.960194439622033,0.0,1452.0,276.99999999999994,548.99453549193,301395.0,0,1,0,0,0,0,0,0,0.0,323.1666666666667,484.75,0.0,0,0,0,0,0,0,4,1939,2,0,-1,26883,2,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-34.233.59.234-60096-443-6,34.233.59.234,443,172.30.170.214,60096,6,23/05/2024 02:11:14 PM,144320,7,2,6011.0,0.0,1452.0,0.0,858.7142857142857,743.044797726605,0.0,0.0,0.0,0.0,41650.49889135255,62.36141906873614,18040.0,36275.89567664535,104892.0,0.0,144320.0,24053.333333333332,40857.96682002993,104892.0,0.0,15369.0,15369.0,0.0,15369.0,15369.0,0,0,0,0,140,40,48.50332594235033,13.858093126385809,0.0,1452.0,601.1,734.9386142166343,540134.7666666667,0,0,0,0,1,0,0,0,0.0,667.8888888888889,858.7142857142857,0.0,0,0,0,0,0,0,7,6011,2,0,-1,0,5,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-20.42.73.28-60074-443-6,172.30.170.214,60074,20.42.73.28,443,6,23/05/2024 02:11:18 PM,231696,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.632000552448035,231696.0,0.0,231696.0,231696.0,0,0,0,0,0,231696.0,231696.0,0.0,231696.0,231696.0,0,0,0,0,0,40,0.0,8.632000552448035,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-20.189.173.6-60098-443-6,172.30.170.214,60098,20.189.173.6,443,6,23/05/2024 02:11:18 PM,832176,7,10,2970.0,5198.0,1440.0,0.0,424.2857142857143,516.9631560971292,1452.0,0.0,519.8,657.4085149703764,9815.231393359098,20.42837092153583,52010.99999999999,78565.37610678129,188152.0,0.0,589459.0,98243.16666666667,107789.2493218441,221690.0,14.0,832176.0,92464.0,90295.14960533594,189028.0,0.0,0,0,0,0,140,224,8.411682144161812,12.016688777374016,0.0,1452.0,453.77777777777777,581.5178471345034,338163.0065359477,0,1,0,0,0,0,0,0,1.0,480.47058823529414,424.2857142857143,519.8,0,0,0,0,0,0,7,2970,10,5198,-1,16386,4,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-20.189.173.6-60098-443-6,172.30.170.214,60098,20.189.173.6,443,6,23/05/2024 02:11:19 PM,689,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,34833.09143686502,4354.136429608127,344.5,355.6747109368334,596.0,93.0,93.0,93.0,0.0,93.0,93.0,0,0,0,0,0,0,0,0,0,40,20,2902.7576197387516,1451.3788098693758,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,515,1,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-20.189.173.6-60099-443-6,172.30.170.214,60099,20.189.173.6,443,6,23/05/2024 02:11:23 PM,768318,6,10,2828.0,5198.0,1440.0,0.0,471.33333333333337,526.7415558570129,1452.0,0.0,519.8,657.4085149703764,10446.19545552753,20.82471060159986,51221.2,87537.9350373311,209590.0,0.0,381634.0,76326.8,103582.7157550911,189968.0,13.0,768318.0,85368.66666666667,101444.53511032519,209590.0,0.0,0,0,0,0,120,224,7.809266475599947,13.015444125999913,0.0,1452.0,472.1176470588235,587.5048810811002,345161.9852941176,0,1,0,0,0,0,0,0,1.0,501.625,471.3333333333333,519.8,0,0,0,0,0,0,6,2828,10,5198,-1,16386,4,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-20.189.173.6-60099-443-6,172.30.170.214,60099,20.189.173.6,443,6,23/05/2024 02:11:24 PM,563,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,42628.77442273535,5328.596802841918,281.5,286.37824638055173,484.0,79.0,79.0,79.0,0.0,79.0,79.0,0,0,0,0,0,0,0,0,0,40,20,3552.3978685612788,1776.1989342806394,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,515,1,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-52.4.179.7-60084-443-6,172.30.170.214,60084,52.4.179.7,443,6,23/05/2024 02:10:26 PM,61696462,10,17,2025.0,9146.0,1090.0,0.0,202.5,336.3471255844011,1452.0,0.0,538.0,657.6627175079944,181.0638671630798,0.43762639095901484,2372940.8461538465,1.1747510395685004E7,5.996676E7,0.0,1479109.0,164345.44444444444,152441.07682979605,309692.0,544.0,6.1696462E7,3856028.8749999995,1.4963554189486511E7,5.996684E7,0.0,0,0,0,0,200,364,0.16208384850333882,0.275542542455676,0.0,1452.0,398.9642857142858,571.2970610904472,326380.3320105821,0,1,0,0,0,0,0,0,1.0,413.74074074074076,202.5,538.0,0,0,0,0,0,0,10,2025,17,9146,-1,127,5,0,1729593.0,0.0,1729593.0,1729593.0,5.996676E7,0.0,5.996676E7,5.996676E7,No Label
172.30.170.214-35.169.133.98-60086-443-6,172.30.170.214,60086,35.169.133.98,443,6,23/05/2024 02:10:28 PM,61541307,7,14,1887.0,6123.0,1115.0,0.0,269.57142857142856,399.86783530847504,1452.0,0.0,437.3571428571428,620.0908875247312,130.15648172698053,0.3412342217561288,3077065.35,1.3386064873397306E7,5.9945826E7,0.0,1322609.0,220434.83333333334,199386.79660139652,532779.0,392.0,6.1541307E7,4733946.692307693,1.6605574568525933E7,5.9998846E7,0.0,0,0,0,0,140,304,0.11374474058537626,0.22748948117075252,0.0,1452.0,364.0909090909091,544.5960415618613,296584.8484848485,0,1,0,0,0,0,0,0,2.0,381.42857142857144,269.57142857142856,437.35714285714283,0,0,0,0,0,0,7,1887,14,6123,-1,184,4,0,1595480.0,0.0,1595480.0,1595480.0,5.9945826E7,0.0,5.9945826E7,5.9945826E7,No Label
172.30.170.214-52.182.143.215-60102-443-6,172.30.170.214,60102,52.182.143.215,443,6,23/05/2024 02:11:31 PM,1690612,6,9,2035.0,5158.0,1081.0,0.0,339.1666666666667,432.8082331317955,1452.0,0.0,573.1111111111111,670.863705316595,4254.6722725261625,8.87252663532496,120758.0,212470.25100940603,775018.0,1.0,686739.0,137347.8,125404.78950462777,252434.0,325.0,1690612.0,211326.5,268661.2173144035,820348.0,1.0,0,0,0,0,120,204,3.5490106541299835,5.3235159811949755,0.0,1452.0,449.56249999999994,574.438156665566,329979.19583333336,0,1,0,0,0,0,0,0,1.0,479.53333333333336,339.1666666666667,573.1111111111111,0,0,0,0,0,0,6,2035,9,5158,-1,16386,3,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-52.182.143.215-60102-443-6,172.30.170.214,60102,52.182.143.215,443,6,23/05/2024 02:11:32 PM,488,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,49180.32786885246,6147.540983606557,244.0,213.54624791833734,395.0,93.0,93.0,93.0,0.0,93.0,93.0,0,0,0,0,0,0,0,0,0,40,20,4098.360655737705,2049.1803278688526,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,515,1,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-52.182.143.215-60106-443-6,172.30.170.214,60106,52.182.143.215,443,6,23/05/2024 02:11:39 PM,982431,7,10,2828.0,5197.0,1440.0,0.0,404.0,512.7868303041073,1452.0,0.0,519.7,657.4666953964708,8168.512597831297,17.304014225935457,61401.93750000001,109369.74812836728,255108.0,0.0,476830.0,79471.66666666666,122065.02284056097,240002.0,9.0,982431.0,109159.00000000001,129250.58595128302,255108.0,0.0,0,0,0,0,140,224,7.125182328326366,10.178831897609093,0.0,1452.0,445.8333333333333,580.7522758305411,337273.2058823529,0,1,0,0,0,0,0,0,1.0,472.05882352941177,404.0,519.7,0,0,0,0,0,0,7,2828,10,5197,-1,16386,4,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-52.182.143.215-60106-443-6,172.30.170.214,60106,52.182.143.215,443,6,23/05/2024 02:11:40 PM,622,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,38585.20900321543,4823.151125401929,311.0,333.75440072005046,547.0,75.0,75.0,75.0,0.0,75.0,75.0,0,0,0,0,0,0,0,0,0,40,20,3215.434083601286,1607.717041800643,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,514,1,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-23.200.74.200-60079-443-6,172.30.170.214,60079,23.200.74.200,443,6,23/05/2024 02:11:54 PM,77394,0,3,0.0,24.0,0,0,0,0,24.0,0.0,8.0,13.856406460551018,310.10155826033025,38.76269478254128,38697.0,54725.822223151656,77394.0,0.0,0,0,0,0,0,77394.0,38697.0,54725.822223151656,77394.0,0.0,0,0,0,0,0,60,0.0,38.76269478254128,0.0,24.0,6.0,12.0,144.0,1,0,0,0,1,0,0,0,0.0,8.0,0.0,8.0,0,0,0,0,0,0,0,0,3,24,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-104.208.16.95-60107-443-6,172.30.170.214,60107,104.208.16.95,443,6,23/05/2024 02:12:05 PM,1181264,11,12,2552.0,4936.0,1408.0,0.0,232.0,434.80133394459585,1452.0,0.0,411.33333333333337,632.6977352910505,6338.972490484768,19.470668707418493,53693.818181818184,93160.70428317293,240630.0,0.0,940228.0,94022.8,117932.65096825392,263294.0,198.0,1173773.0,106706.63636363635,123191.17390809515,265399.0,0.0,0,0,0,0,220,264,9.312058947026236,10.158609760392258,0.0,1452.0,312.0,534.872678876661,286088.7826086957,0,1,0,0,0,0,0,0,1.0,325.5652173913044,232.0,411.3333333333333,0,0,0,0,0,0,11,2552,12,4936,-1,16386,6,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-104.208.16.95-60107-443-6,104.208.16.95,443,172.30.170.214,60107,6,23/05/2024 02:12:06 PM,5,1,1,0.0,42.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,0.0,8400000.0,399999.99999999994,5.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,199999.99999999997,199999.99999999997,0.0,42.0,28.0,24.24871130596428,588.0,0,0,0,1,1,0,0,0,1.0,42.0,0.0,42.0,0,0,0,0,0,0,1,0,1,42,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-52.182.143.215-60108-443-6,172.30.170.214,60108,52.182.143.215,443,6,23/05/2024 02:12:07 PM,2077674,13,12,11504.0,5198.0,1440.0,0.0,884.923076923077,646.4133689751038,1452.0,0.0,433.16666666666663,628.1699007771896,8038.797231904524,12.032686552365771,86569.75,217724.66929073716,1007117.0,0.0,850881.0,70906.75,128529.96239513748,312339.0,3.0,2077674.0,188879.45454545453,311548.9630117114,1052519.0,0.0,0,0,0,0,260,264,6.256997007230201,5.775689545135569,0.0,1452.0,642.3846153846154,665.0540475433903,442296.8861538461,0,1,0,0,0,0,0,0,0.0,668.08,884.9230769230769,433.1666666666667,0,0,0,0,0,0,13,11504,12,5198,-1,16386,10,0,0,0,0,0,0,0,0,0,No Label
172.30.170.214-52.182.143.215-60108-443-6,172.30.170.214,60108,52.182.143.215,443,6,23/05/2024 02:12:09 PM,918,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,26143.7908496732,3267.97385620915,459.0,475.1757569573599,795.0,123.0,123.0,123.0,0.0,123.0,123.0,0,0,0,0,0,0,0,0,0,40,20,2178.649237472767,1089.3246187363834,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,515,1,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,23/05/2024 02:10:10 PM,119928618,8555,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.34243804927361,14018.540970192884,30691.163997663803,313672.0,0.0,1.19928618E8,14020.179798924495,30692.583775777133,313672.0,0.0,0,0,0,0,0,0,0,0,0,0,0,71.33409975590646,0.008338293367142778,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8555,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
172.30.194.18-224.0.0.251-5353-5353-17,172.30.194.18,5353,224.0.0.251,5353,17,23/05/2024 02:10:11 PM,119998429,176,1,56352.0,290.0,1071.0,68.0,320.1818181818183,215.5261758291379,290.0,290.0,290.0,0.0,472.0228462324286,1.4750193104611395,681809.2556818182,1681076.6955187086,1.2896124E7,862.0,1.07102305E8,612013.1714285713,1407106.9689168895,1.1654379E7,862.0,0,0,0,0,0,0,0,0,0,1408,8,1.4666858680291557,0.00833344243198384,68.0,1071.0,319.84269662921355,214.32879851506914,45936.83387291311,0,0,0,0,0,0,0,0,0.0,321.6497175141243,320.1818181818182,290.0,0,0,0,0,0,0,176,56352,1,290,-1,-1,176,0,1.691426875E7,2.0476674403133996E7,4.7297684E7,3182553.0,9075127.4,3041204.742977411,1.2896124E7,5958733.0,No Label
172.30.198.165-224.0.0.251-5353-5353-17,172.30.198.165,5353,224.0.0.251,5353,17,23/05/2024 02:10:10 PM,114068179,64,1,26596.0,989.0,1419.0,57.0,415.56250000000006,309.2492124433391,989.0,989.0,989.0,0.0,241.82905558613328,0.5698346424904355,1782315.296875,1636234.6167117355,7660197.0,0.0,1.13753001E8,1805603.1904761903,1638650.8811252355,7660197.0,0.0,0,0,0,0,0,0,0,0,0,512,8,0.5610679556828904,0.008766686807545162,57.0,1419.0,432.9393939393939,320.16202046357614,102503.71934731933,0,0,0,0,0,0,0,0,0.0,439.6,415.5625,989.0,0,0,0,0,0,0,64,26596,1,989,-1,-1,64,0,1.9362982E7,1.47454846574396E7,3.7088626E7,2151184.0,6415293.75,1014597.2546429035,7660197.0,5226477.0,No Label
172.30.139.183-224.0.0.251-5353-5353-17,172.30.139.183,5353,224.0.0.251,5353,17,23/05/2024 02:10:11 PM,113344048,66,1,18217.0,351.0,908.0,68.0,276.0151515151514,156.38694539499352,351.0,351.0,351.0,0.0,163.8198064004208,0.5911205853526601,1717334.0606060608,1525968.832722456,6453346.0,192601.0,1.12543589E8,1731439.8307692313,1533501.7321119737,6453346.0,192601.0,0,0,0,0,0,0,0,0,0,528,8,0.582297890048889,0.008822695303771045,68.0,908.0,278.2205882352941,154.56301864927838,23889.726733977175,0,0,0,0,0,0,0,0,0.0,282.3731343283582,276.0151515151515,351.0,0,0,0,0,0,0,66,18217,1,351,-1,-1,66,0,2.8429397333333332E7,3468239.5259809163,3.2364395E7,2.5817282E7,5972869.333333333,645454.5693023896,6453346.0,5239206.0,No Label
172.30.100.217-224.0.0.251-5353-5353-17,172.30.100.217,5353,224.0.0.251,5353,17,23/05/2024 02:10:10 PM,114898013,62,1,16888.0,185.0,382.0,64.0,272.3870967741934,112.29941751870159,185.0,185.0,185.0,0.0,148.59264798600128,0.5483123541918866,1853193.7580645152,1367928.7393364152,7359286.0,241560.0,1.11841531E8,1833467.7213114758,1370360.8556920828,7359286.0,241560.0,0,0,0,0,0,0,0,0,0,496,8,0.5396089834904282,0.008703370701458518,64.0,382.0,269.65625,111.56010818431128,12445.657738095235,0,0,0,0,0,0,0,0,0.0,273.93650793650795,272.38709677419354,185.0,0,0,0,0,0,0,62,16888,1,185,-1,-1,62,0,9.4944028E7,0.0,9.4944028E7,9.4944028E7,7359286.0,0.0,7359286.0,7359286.0,No Label
172.30.14.139-224.0.0.251-5353-5353-17,172.30.14.139,5353,224.0.0.251,5353,17,23/05/2024 02:10:11 PM,119908750,58,1,15776.0,351.0,754.0,93.0,272.0,156.39356562346498,351.0,351.0,351.0,0.0,134.4939380987626,0.49204082270893496,2067392.2413793106,2722677.853490272,1.4636073E7,1.0,1.1918006E8,2090878.2456140344,2740946.1123785754,1.4636073E7,1.0,0,0,0,0,0,0,0,0,0,464,8,0.4837011477477665,0.008339674961168388,93.0,754.0,274.63333333333327,154.38373571431464,23834.33785310735,0,0,0,0,0,0,0,0,0.0,279.2881355932203,272.0,351.0,0,0,0,0,0,0,58,15776,1,351,-1,-1,58,0,7363778.571428571,5624904.3156320695,1.7814721E7,1146563.0,7520966.25,3113927.618128121,1.4636073E7,5134944.0,No Label
