Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
184.27.185.68-192.168.31.37-443-50709-6,192.168.31.37,50709,184.27.185.68,443,6,22/05/2024 09:10:53 PM,416275,13,14,599.0,4708.0,294.0,0.0,46.07692307692308,84.45557169153253,1436.0,0.0,336.2857142857142,534.9623176623577,12748.783856825416,64.86096931115249,16010.57692307692,42726.26272369076,133817.0,0.0,287275.0,23939.58333333333,53728.21565732196,144577.0,60.0,415965.0,31997.307692307684,58237.49693050663,138063.0,0.0,0,0,0,0,308,304,31.229355594258603,33.63161371689388,0.0,1436.0,189.5357142857143,404.1892188111586,163368.92460317462,0,1,0,0,0,0,0,0,1.0,196.55555555555554,46.07692307692308,336.2857142857143,0,0,0,0,0,0,13,599,14,4708,-1,501,5,0,0,0,0,0,0,0,0,0,No Label
184.27.185.68-192.168.31.37-443-50709-6,184.27.185.68,443,192.168.31.37,50709,6,22/05/2024 09:10:54 PM,131066,2,3,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,183.1138510368822,38.14871896601712,32766.499999999996,65427.00776437816,130907.0,13.0,146.0,146.0,0.0,146.0,146.0,130975.0,65487.5,92594.92588959722,130962.0,13.0,0,0,0,0,40,60,15.25948758640685,22.889231379610276,0.0,24.0,4.0,9.797958971132712,96.0,0,0,0,0,1,0,0,0,1.0,4.8,12.0,0.0,0,0,0,0,0,0,2,24,3,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-13.89.179.9-50710-443-6,192.168.31.37,50710,13.89.179.9,443,6,22/05/2024 09:11:11 PM,828676,9,12,5690.0,5197.0,1436.0,0.0,632.2222222222222,635.4511739264036,1436.0,0.0,433.0833333333333,619.4564271613582,13137.824674541076,25.341629297819654,41433.8,84520.32605461805,210091.0,0.0,420227.0,52528.375,96700.08352919646,210192.0,4.0,828676.0,75334.18181818182,104260.90489806635,210891.0,0.0,0,0,0,0,180,264,10.860698270494138,14.480931027325518,0.0,1436.0,494.86363636363626,613.8043969069769,376755.83766233764,0,1,0,0,0,0,0,0,1.0,518.4285714285714,632.2222222222222,433.0833333333333,0,0,0,0,0,0,9,5690,12,5197,-1,16383,6,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-13.89.179.9-50710-443-6,192.168.31.37,50710,13.89.179.9,443,6,22/05/2024 09:11:12 PM,473,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,50739.9577167019,6342.494714587738,236.5,221.32442251138937,393.0,80.0,80.0,80.0,0.0,80.0,80.0,0,0,0,0,0,0,0,0,0,40,20,4228.329809725158,2114.164904862579,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,512,1,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,22/05/2024 09:10:25 PM,119459484,61,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5190044182678706,1958352.1967213114,3261476.3021140695,2.3496322E7,81.0,1.19005545E8,1983425.75,3283065.6407945785,2.3496322E7,81.0,0,0,0,0,0,0,0,0,0,0,0,0.5106333792635501,0.008371039004320494,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,61,0,1,0,-1,-1,0,0,1.0729302166666668E7,6470604.986188646,2.1494541E7,1731558.0,9057452.5,7083881.188271998,2.3496322E7,5715112.0,No Label
192.168.31.205-224.0.0.251-5353-5353-17,192.168.31.205,5353,224.0.0.251,5353,17,22/05/2024 09:10:27 PM,100045512,5,1,305.0,61.0,61.0,61.0,61.0,0.0,61.0,61.0,61.0,0.0,3.65833501856635,0.059972705222399184,2.00091024E7,62181.17603262261,2.0085518E7,1.9960217E7,8.0085295E7,2.002132375E7,64494.87497662091,2.0085518E7,1.9962743E7,0,0,0,0,0,0,0,0,0,40,8,0.04997725435199932,0.009995450870399863,61.0,61.0,61.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,71.16666666666667,61.0,61.0,0,0,0,0,0,0,5,305,1,61,-1,-1,5,0,0,0,0,0,2.00091024E7,62181.17603262261,2.0085518E7,1.9960217E7,No Label
192.168.31.37-49.213.95.37-49812-443-6,192.168.31.37,49812,49.213.95.37,443,6,22/05/2024 09:10:28 PM,105023013,6,6,128.0,197.0,64.0,0.0,21.333333333333332,32.66598638747446,63.0,0.0,32.83333333333333,27.708602755582366,3.0945598561336265,0.11426067161108774,9547546.636363637,1.7163888331959903E7,4.4950921E7,354.0,1.04952485E8,2.0990497E7,2.0890771493652035E7,4.4950921E7,62629.0,1.05023013E8,2.10046026E7,2.0950561352236632E7,4.5014816E7,354.0,0,1,0,0,120,132,0.05713033580554387,0.05713033580554387,0.0,64.0,29.846153846153843,29.94674760817428,896.807692307692,0,0,0,1,1,0,0,0,1.0,32.333333333333336,21.333333333333332,32.833333333333336,0,0,0,0,0,0,6,128,6,197,-1,70,3,0,62178.333333333336,1025.1972167994475,62901.0,61005.0,3.4942318333333336E7,1.1954025378163053E7,4.4950921E7,2.1705786E7,No Label
192.168.31.37-13.107.138.10-50712-443-6,192.168.31.37,50712,13.107.138.10,443,6,22/05/2024 09:11:57 PM,37017870,9,14,3129.0,8544.0,1436.0,0.0,347.6666666666667,575.8294018196709,1436.0,0.0,610.2857142857142,669.8499750026039,315.33418859594025,0.6213215401102224,1682630.4545454546,7843427.916728506,3.6799133E7,0.0,3.700794E7,4625992.5,1.2999991922452709E7,3.6799133E7,12.0,218651.0,16819.30769230769,34578.28309402838,129285.0,0.0,0,0,0,0,192,304,0.24312582004313052,0.3781957200670919,0.0,1436.0,486.375,629.3681311960571,396104.2445652174,0,1,0,0,0,0,0,0,1.0,507.5217391304348,347.6666666666667,610.2857142857143,0,0,0,0,0,0,9,3129,14,8544,-1,16380,4,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-13.107.138.10-50713-443-6,192.168.31.37,50713,13.107.138.10,443,6,22/05/2024 09:11:57 PM,37017935,10,14,3129.0,8544.0,1436.0,0.0,312.90000000000003,553.9174527350121,1436.0,0.0,610.2857142857143,669.8499750026039,315.3336348988673,0.6483343816990331,1609475.4347826089,7670253.976716315,3.6795164E7,0.0,3.6999671E7,4111074.5555555555,1.2256610123945529E7,3.6795164E7,13.0,222737.0,17133.615384615387,33393.47889069177,123256.0,0.0,0,0,0,0,212,304,0.2701393257079305,0.3781950559911027,0.0,1436.0,466.92,623.7486085488822,389062.32666666666,0,1,0,0,0,0,0,0,1.0,486.375,312.9,610.2857142857143,0,0,0,0,0,0,10,3129,14,8544,-1,16380,4,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-13.107.138.10-50712-443-6,13.107.138.10,443,192.168.31.37,50712,6,22/05/2024 09:12:34 PM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16380,0,0,0,0,0,0,0,0,0,0,No Label
