Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.31.1-192.168.31.37-53-49458-17,192.168.31.37,49458,192.168.31.1,53,17,22/05/2024 12:49:01 AM,10777,0,2,0.0,231.0,0,0,0,0,190.0,41.0,115.5,105.35891039679558,21434.536512944233,185.58040270947387,10777.0,0.0,10777.0,10777.0,0,0,0,0,0,10777.0,10777.0,0.0,10777.0,10777.0,0,0,0,0,0,16,0.0,185.58040270947387,41.0,190.0,90.66666666666666,86.02519010925424,7400.333333333333,0,0,0,0,0,0,0,0,0.0,136.0,0.0,115.5,0,0,0,0,0,0,0,0,2,231,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.31.50-239.255.255.250-53166-1900-17,192.168.31.50,53166,239.255.255.250,1900,17,22/05/2024 12:48:38 AM,2970211,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,235.67349255658942,1.3467056717519394,990070.3333333334,59290.269271890924,1024648.0,921609.0,2048602.0,1024301.0,490.73210614346397,1024648.0,1023954.0,0,0,0,0,0,0,0,0,0,24,8,1.0100292538139546,0.33667641793798486,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
192.168.31.1-192.168.31.37-53-60188-17,192.168.31.37,60188,192.168.31.1,53,17,22/05/2024 12:49:01 AM,11817,0,2,0.0,220.0,0,0,0,0,174.0,46.0,110.0,90.50966799187809,18617.246340018617,169.24769400016925,11817.0,0.0,11817.0,11817.0,0,0,0,0,0,11817.0,11817.0,0.0,11817.0,11817.0,0,0,0,0,0,16,0.0,169.24769400016925,46.0,174.0,88.66666666666666,73.9008344562721,5461.333333333333,0,0,0,0,0,0,0,0,0.0,133.0,0.0,110.0,0,0,0,0,0,0,0,0,2,220,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.31.1-192.168.31.37-53-56575-17,192.168.31.37,56575,192.168.31.1,53,17,22/05/2024 12:48:26 AM,6579,0,2,0.0,156.0,0,0,0,0,110.0,46.0,78.0,45.254833995939045,23711.810305517556,303.99756801945585,6579.0,0.0,6579.0,6579.0,0,0,0,0,0,6579.0,6579.0,0.0,6579.0,6579.0,0,0,0,0,0,16,0.0,303.99756801945585,46.0,110.0,67.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,0.0,101.0,0.0,78.0,0,0,0,0,0,0,0,0,2,156,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.31.1-192.168.31.37-53-65247-17,192.168.31.37,65247,192.168.31.1,53,17,22/05/2024 12:49:01 AM,5511,0,2,0.0,187.0,0,0,0,0,137.0,50.0,93.5,61.518289963229634,33932.13572854291,362.9105425512611,5511.0,0.0,5511.0,5511.0,0,0,0,0,0,5511.0,5511.0,0.0,5511.0,5511.0,0,0,0,0,0,16,0.0,362.9105425512611,50.0,137.0,79.0,50.22947341949744,2523.0,0,0,0,0,0,0,0,0,0.0,118.5,0.0,93.5,0,0,0,0,0,0,0,0,2,187,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-239.255.255.250-50786-1900-17,192.168.31.37,50786,239.255.255.250,1900,17,22/05/2024 12:48:58 AM,3030883,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,230.95579736994134,1.319747413542522,1010294.3333333334,6363.499535109069,1015329.0,1003142.0,2015554.0,1007777.0,6554.8798615992955,1012412.0,1003142.0,0,0,0,0,0,0,0,0,0,24,8,0.9898105601568915,0.3299368533856305,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-18.204.255.193-60700-443-6,192.168.31.37,60700,18.204.255.193,443,6,22/05/2024 12:49:01 AM,1080806,19,19,10416.0,7971.0,1436.0,0.0,548.2105263157896,644.5998396031249,1436.0,0.0,419.52631578947364,602.5194665754286,17012.303780697,35.15894619385903,29210.972972972977,84249.18571300736,287540.0,0.0,534400.0,29688.88888888889,84774.92200831765,265144.0,0.0,1080806.0,60044.77777777778,114574.37504831706,287803.0,0.0,0,0,0,0,392,404,17.579473096929515,17.579473096929515,0.0,1436.0,471.46153846153857,615.5685795371304,378924.6761133604,0,1,0,0,0,0,0,0,1.0,483.86842105263156,548.2105263157895,419.5263157894737,0,0,0,0,0,0,19,10416,19,7971,-1,224,12,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-20.198.118.190-52152-443-6,192.168.31.37,52152,20.198.118.190,443,6,22/05/2024 12:48:53 AM,140988,1,2,0.0,219.0,0.0,0.0,0.0,0.0,175.0,44.0,109.5,92.63098833543772,1553.3236871223082,21.278406672908332,70494.0,34208.4118602428,94683.0,46305.0,0,0,0,0,0,94683.0,94683.0,0.0,94683.0,94683.0,0,1,0,0,20,40,7.092802224302777,14.185604448605554,0.0,175.0,65.75,75.72923257677095,5734.916666666667,0,0,0,1,1,0,0,0,2.0,87.66666666666667,0.0,109.5,0,0,0,0,0,0,1,0,2,219,-1,7048,0,0,0,0,0,0,0,0,0,0,No Label
151.101.195.42-192.168.31.37-443-60624-6,192.168.31.37,60624,151.101.195.42,443,6,22/05/2024 12:48:47 AM,27686,0,2,0.0,1.0,0,0,0,0,1.0,0.0,0.5,0.7071067811865476,36.119338293722464,72.23867658744493,27686.0,0.0,27686.0,27686.0,0,0,0,0,0,27686.0,27686.0,0.0,27686.0,27686.0,0,0,0,0,0,52,0.0,72.23867658744493,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,1,-1,296,0,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-3.232.160.9-60703-443-6,192.168.31.37,60703,3.232.160.9,443,6,22/05/2024 12:49:01 AM,807955,8,12,2033.0,6251.0,1436.0,0.0,254.12499999999997,504.71730064604344,1436.0,0.0,520.9166666666665,680.736560757181,10253.046271141338,24.753853865623704,42523.94736842105,100034.89768324391,272718.0,0.0,535168.0,76452.57142857143,129801.2427917611,266844.0,0.0,807932.0,73448.36363636363,124798.79746798263,272718.0,0.0,0,0,0,0,172,264,9.901541546249481,14.852312319374223,0.0,1436.0,394.47619047619054,607.6860718370644,369282.36190476187,0,1,0,0,0,0,0,0,1.0,414.2,254.125,520.9166666666666,0,0,0,0,0,0,8,2033,12,6251,-1,187,3,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-23.21.191.236-60701-443-6,192.168.31.37,60701,23.21.191.236,443,6,22/05/2024 12:49:01 AM,2682295,12,14,3214.0,6067.0,1436.0,0.0,267.83333333333337,431.48071342831315,1436.0,0.0,433.35714285714266,621.7755725640583,3460.0966709478266,9.693191837586843,107291.8,225735.56750026494,814116.0,0.0,2129400.0,193581.81818181818,311977.862096277,814159.0,0.0,2682295.0,206330.38461538462,295068.7916987999,866710.0,0.0,0,0,0,0,252,304,4.473780848117005,5.219410989469838,0.0,1436.0,343.74074074074076,532.5385932271513,283597.35327635333,0,1,0,0,0,0,0,0,1.0,356.96153846153845,267.8333333333333,433.35714285714283,0,0,0,0,0,0,12,3214,14,6067,-1,209,7,0,0,0,0,0,0,0,0,0,No Label
