Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.31.37-35.174.127.31-51338-443-6,192.168.31.37,51338,35.174.127.31,443,6,18/05/2024 10:57:37 PM,112446249,16,18,1749,2408,245,0,109.3125,123.753367,268,0,133.7777778,134.3899312,36.9687743,0.302366689,3407462.091,6137129.232,1.57E+07,146,1.12E+08,7466022,7346609.986,1.57E+07,313991,1.12E+08,6611680.529,7545818.198,1.60E+07,366,0,1,0,0,320,360,0.142290207,0.160076482,0,268,125.7714286,127.9312972,16366.41681,0,0,0,1,1,0,0,0,1,129.4705882,109.3125,133.7777778,0,0,0,0,0,0,16,1749,18,2408,-1,1717,8,0,381801.375,104520.5981,584596,264331,1.36E+07,3853158.084,1.57E+07,5536319,No Label
192.168.31.37-3.230.64.24-51949-443-6,192.168.31.37,51949,3.230.64.24,443,6,18/05/2024 10:58:50 PM,61437192,8,14,931,6254,329,0,116.375,137.7149618,1436,0,446.7142857,621.6025726,116.9487043,0.358089282,2925580.571,1.31E+07,5.99E+07,0,1224095,174870.7143,166784.1273,394616,516,6.14E+07,4725937.846,1.66E+07,6.00E+07,0,0,0,0,0,160,304,0.130214285,0.227874998,0,1436,312.3913043,514.0476401,264244.9763,0,1,0,0,0,0,0,0,1,326.5909091,116.375,446.7142857,0,0,0,0,0,0,8,931,14,6254,-1,118,4,0,1497940,0,1497940,1497940,5.99E+07,0,5.99E+07,5.99E+07,No Label
192.168.31.37-20.198.162.78-52423-443-6,192.168.31.37,52423,20.198.162.78,443,6,18/05/2024 10:57:42 PM,90121679,5,4,88,569,44,0,17.6,24.09979253,175,44,142.25,65.5,7.290143807,0.099864984,1.13E+07,2.08E+07,4.49E+07,42069,9.00E+07,2.25E+07,2.59E+07,4.49E+07,93999,9.01E+07,3.00E+07,2.60E+07,4.50E+07,45258,0,1,0,0,100,80,0.055480546,0.044384437,0,175,70.1,74.89169958,5608.766667,0,0,0,1,1,0,0,0,0,77.88888889,17.6,142.25,0,0,0,0,0,0,5,88,4,569,-1,7488,2,0,93444.5,784.1814203,93999,92890,4.49E+07,8908.131229,4.49E+07,4.49E+07,No Label
192.168.31.37-3.221.4.190-51951-443-6,192.168.31.37,51951,3.221.4.190,443,6,18/05/2024 10:59:56 PM,323681,4,2,1939,0,1436,0,484.75,677.0462195,0,0,0,0,5990.465922,18.53676923,64736.2,143300.5942,321076,10,2295,765,1111.225,2041,10,321076,321076,0,321076,321076,0,0,0,0,80,64,12.35784615,6.178923075,0,1436,277,544.3653797,296333.6667,0,1,0,0,0,0,0,0,0,323.1666667,484.75,0,0,0,0,0,0,0,4,1939,2,0,-1,26883,2,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-3.221.4.190-51951-443-6,3.221.4.190,443,192.168.31.37,51951,6,18/05/2024 10:59:57 PM,2,2,1,1436,267,1436,0,718,1015.405338,267,267,267,0,8.52E+08,1500000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,40,20,1000000,500000,0,1436,492.5,641.4694069,411483,0,0,0,1,1,0,0,0,0,656.6666667,718,267,0,0,0,0,0,0,2,1436,1,267,-1,187,1,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2024 10:57:50 PM,88330466,6,1,0,0,0,0,0,0,0,0,0,0,0,0.079247855,1.47E+07,1.52E+07,3.99E+07,716989,8.08E+07,1.62E+07,1.66E+07,3.99E+07,716989,0,0,0,0,0,0,0,0,0,0,0,0.067926733,0.011321122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,1661034,0,1661034,1661034,2.17E+07,1.39E+07,3.99E+07,7515446,No Label
192.168.31.37-52.111.240.15-51170-443-6,192.168.31.37,51170,52.111.240.15,443,6,18/05/2024 10:57:51 PM,100099848,5,4,72,132,36,0,14.4,19.71801207,36,32,33,2,2.037965133,0.089910226,1.25E+07,2.31E+07,4.99E+07,23317,1.00E+08,2.50E+07,2.88E+07,4.99E+07,69823,1.00E+08,3.34E+07,2.89E+07,5.00E+07,23416,0,1,0,0,100,80,0.049950126,0.039960101,0,36,24,16.653328,277.3333333,0,0,0,1,1,0,0,0,0,26.66666667,14.4,33,0,0,0,0,0,0,5,72,4,132,-1,16383,2,0,80466.5,5852.722828,84605,76328,4.99E+07,5547.959805,4.99E+07,4.99E+07,No Label
192.168.31.37-20.189.173.24-51960-443-6,192.168.31.37,51960,20.189.173.24,443,6,18/05/2024 11:00:26 PM,838176,12,10,2359,6524,870,0,196.5833333,299.5185404,1436,0,652.4,694.951669,10598.01283,26.2474707,39913.14286,80878.58379,243016,0,651957,59268.81818,101627.5196,268226,36,837528,93058.66667,106268.0158,249087,0,0,0,0,0,252,224,14.3168022,11.9306685,0,1436,386.2173913,548.6625852,301030.6324,0,1,0,0,0,0,0,0,0,403.7727273,196.5833333,652.4,0,0,0,0,0,0,12,2359,10,6524,-1,16381,5,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-20.189.173.24-51960-443-6,20.189.173.24,443,192.168.31.37,51960,6,18/05/2024 11:00:27 PM,178134,3,2,445,0,445,0,148.3333333,256.9208698,0,0,0,0,2498.119393,28.06875723,44533.5,87309.90933,175489,21,177861,88930.5,122441.9031,175510,2351,2645,2645,0,2645,2645,0,0,0,0,60,40,16.84125434,11.22750289,0,445,74.16666667,181.6704893,33004.16667,0,0,0,0,1,0,0,0,0,89,148.3333333,0,0,0,0,0,0,0,3,445,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-20.42.73.27-51948-443-6,192.168.31.37,51948,20.42.73.27,443,6,18/05/2024 10:58:44 PM,109989033,14,11,2307,7045,852,0,164.7857143,277.41504,1436,0,640.4545455,660.487148,85.02665898,0.227295389,4582876.375,2.22E+07,1.09E+08,0,1.10E+08,8441198.385,3.02E+07,1.09E+08,43,1051189,105118.9,132116.507,275151,0,0,0,0,0,292,244,0.127285418,0.100009971,0,1436,359.6923077,525.0227248,275648.8615,0,1,0,0,0,0,0,0,0,374.08,164.7857143,640.4545455,0,0,0,0,0,0,14,2307,11,7045,-1,16382,5,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-3.221.4.190-51950-443-6,192.168.31.37,51950,3.221.4.190,443,6,18/05/2024 10:59:56 PM,60839831,19,21,5330,7101,1436,0,280.5263158,509.909945,1436,0,338.1428571,557.99447,204.3233815,0.657464022,1559995.667,7503534.013,4.50E+07,0,4.59E+07,2552065.944,1.07E+07,4.54E+07,10,6.08E+07,3041991.55,1.04E+07,4.53E+07,0,0,0,0,0,452,456,0.312295411,0.345168612,0,1436,303.195122,525.2295317,275866.061,0,1,0,0,0,0,0,0,1,310.775,280.5263158,338.1428571,0,0,0,0,0,0,19,5330,21,7101,-1,338,10,0,714276.5,655013.5175,1177441,251112,2.97E+07,2.17E+07,4.50E+07,1.44E+07,No Label
192.168.31.37-3.221.4.190-51950-443-6,192.168.31.37,51950,3.221.4.190,443,6,18/05/2024 11:00:57 PM,241,3,1,0,0,0,0,0,0,0,0,0,0,0,16597.51037,80.33333333,48.60384073,135,42,199,99.5,50.20458146,135,64,0,0,0,0,0,0,0,0,0,60,32,12448.13278,4149.377593,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,No Label
192.168.31.37-3.221.4.190-51954-443-6,192.168.31.37,51954,3.221.4.190,443,6,18/05/2024 10:59:57 PM,60573806,9,16,2034,6328,1436,0,226,479.6000938,1436,0,395.5,624.7147616,138.0464685,0.41271965,2523908.583,9513507.747,4.50E+07,0,4.56E+07,5697608.375,1.59E+07,4.50E+07,7,6.06E+07,4038253.733,1.20E+07,4.53E+07,0,0,0,0,0,192,356,0.148579074,0.264140576,0,1436,321.6153846,564.5252219,318688.7262,0,1,0,0,0,0,0,0,1,334.48,226,395.5,0,0,0,0,0,0,9,2034,16,6328,-1,187,4,0,569273,445788.3991,884493,254053,2.97E+07,2.16E+07,4.50E+07,1.44E+07,No Label
